集計日,key,タイトル,Age,観測遅延日数,観測日数,累計PV,累計スキ,コメント数,スキ率(%),スキ率トレンド(pp),後期14日平均PV,初速PV(7日),ピーク日次PV,ピーク到達日数,ハーフライフ(日),中期平均PV,後期平均PV,持続率,安定性スコア,成長タイプ,質スコア
2026-08-21,n5148d2263bc4,【告白】Python使いなのに「Jupyter Lab」から抜け出せない私。〜pyファイルに裏切られた日々〜,310,31,278,425,7,0,1.65,0.88,0.0,,,,,,,,0.697,❓ データ不足,53.0
2026-08-21,nc466c22ba3b6,noteの週次・月次データを自動集計する方法｜振り返り運営｜Python｜,140,0,141,358,25,0,6.98,0.09,0.07,290.0,193.0,0.0,2.0,1.3,0.5,0.012,0.221,🎆 バースト型,53.0
2026-08-21,ne5a42407885c,【マガジン案内】Nano Banana Pro レシピ3部作をひとまとめにしてみた,260,0,259,236,17,0,7.2,0.17,0.0,199.0,161.0,0.0,2.0,0.6,0.1,0.004,0.213,🎆 バースト型,52.9
2026-08-21,nc6a83f270ae6,Nano Banana Pro キャラクターシート生成プロンプト集,250,0,249,1285,64,9,4.98,-1.66,0.79,354.0,165.0,0.0,3.0,9.9,3.6,0.071,0.326,🎆 バースト型,52.9
2026-08-21,n3e0fec4fa655,ポン出しビルダー＋ V2.0 ローカル版｜テスター版｜5部限定｜,62,0,64,844,57,4,6.75,-0.26,0.29,767.0,380.0,0.0,3.0,2.1,0.8,0.007,0.236,🎆 バースト型,52.8
2026-08-21,nf9f691a489c6,【AIアート/イラスト】異業種ラスボス図鑑現代社会を支配する“見えない魔王”,245,-1,245,410,25,10,6.1,0.34,0.0,194.0,56.0,0.0,3.0,1.4,0.4,0.014,0.278,🎆 バースト型,52.7
2026-08-21,n2f90b0f875ae,備忘録｜発行済み｜ 会員証｜ダルメイ｜,154,-1,156,811,59,48,7.27,-0.38,0.0,581.0,224.0,0.0,3.0,4.7,0.8,0.01,0.19,🎆 バースト型,52.6
2026-08-21,necb9da5bb9af,【AIアート】都市×天気×ミニチュア。JSON構造プロンプトでどこまでジオラマ世界を組めるのか試してみた,258,0,257,363,25,0,6.89,0.2,0.0,228.0,167.0,0.0,2.0,0.5,0.6,0.018,0.205,🎆 バースト型,52.6
2026-08-21,ne05471c0675e,GPT-5.1、正直どう変わった？まとめてみた話,281,2,278,540,26,0,4.81,-0.31,0.0,94.0,26.0,5.0,2.0,6.1,0.2,0.015,0.418,📉 フェード型,52.5
2026-08-21,n1d32162cd219,【ロジック解説】データ構造から逆算したnoteタグ戦略の深淵,178,0,179,344,24,2,6.98,0.66,0.0,301.0,209.0,0.0,2.0,0.4,0.2,0.005,0.205,🎆 バースト型,52.3
2026-08-21,n9ec143973781,【AIアート/イラスト】現代社会を支配する“見えない魔王”をさらに8体召喚した話（プロンプト付き）,243,-1,243,312,18,2,5.77,1.15,0.0,102.0,31.0,2.0,2.0,0.6,0.3,0.021,0.287,🎆 バースト型,52.2
2026-08-21,n2db17a253646,とある理論を教えてもらったら、note記事に使える気がしてしまった｜note運用｜note収益化｜AI活用｜生成AI｜,85,1,85,743,54,17,7.27,-0.21,0.36,699.0,190.0,7.0,3.0,4.2,1.2,0.012,0.164,🎆 バースト型,52.0
2026-08-21,ne8e48c3dabcb,【日光浴】Apple Watchで“光を可視化”してみた！,345,66,278,253,8,4,3.16,2.92,0.07,,,,,,,,0.337,❓ データ不足,52.0
2026-08-21,n1cb447965e43,【プロンプトエンジニアリング】プロンプト順序が生成結果に与える影響｜観測ログと構造化テンプレ,188,-1,190,437,29,7,6.64,0.0,0.21,281.0,96.0,0.0,3.0,0.9,0.2,0.005,0.21,🎆 バースト型,51.7
2026-08-21,n1fa3983abb53,「もう勘に頼らない！」J-Quants APIで比較対象企業を一発抽出するPython自動ツール,389,110,278,375,10,2,2.67,-0.78,0.93,,,,,,,,0.409,💤 眠り型,51.7
2026-08-21,nc3d84cc61e71,【DB】47都道府県 ミニチュアイラスト 九州＋沖縄編,248,0,247,207,12,0,5.8,1.3,0.0,180.0,92.0,0.0,3.0,0.1,0.1,0.004,0.284,🎆 バースト型,51.5
2026-08-21,n33a65d1f4b95,「奇跡の1枚」はいらない。再現できる異常性がほしい｜AIアート｜生成AI｜プロンプト｜,153,0,154,512,33,11,6.45,-0.1,0.07,388.0,256.0,0.0,2.0,3.0,0.6,0.011,0.205,🎆 バースト型,51.3
2026-08-21,n56cb68c44f3e,【Gemini×スプシ】「読めた」は大嘘？“読めてる風”事故を防ぐ『URL直貼り』の儀式,249,0,248,350,20,0,5.71,-2.04,0.29,196.0,107.0,0.0,3.0,0.4,0.7,0.025,0.234,🎆 バースト型,50.6
2026-08-21,n53356d822048,Midjourneyの“自分用メモ”を、HTMLの呪文棚に改造した｜Midjourney｜画像生成AI｜AI活用｜生成AI｜,117,0,118,554,34,10,6.14,-0.85,0.0,429.0,341.0,0.0,2.0,2.1,1.7,0.028,0.174,🎆 バースト型,50.2
2026-08-21,n96948074db57,【Nano Banana Pro ポートレート 有料版】ポートレートを量産するプロンプト設計ノート,262,0,261,279,15,2,5.38,0.13,0.0,183.0,106.0,0.0,3.0,2.0,0.2,0.008,0.276,🎆 バースト型,50.0
2026-08-21,n07197895a3e9,「群衆で構成された巨大な○○」をもっと自由に作る｜動物・神話生物・シンボル編｜Midjourney｜構造化｜プロンプト|,160,-1,162,732,42,13,5.74,-0.02,0.07,364.0,112.0,0.0,3.0,3.5,0.7,0.013,0.227,🎆 バースト型,50.0
2026-08-21,nfff18f1beb21,ツルハシってなんや。ワイが人の記事を読むときにいつも思う話｜,62,1,63,829,38,16,4.58,0.1,0.07,238.0,61.0,4.0,2.0,2.6,0.6,0.018,0.35,🎆 バースト型,49.6
2026-08-21,n5c5913089d08,【プロンプト付き】文字にキャラを埋め込む,212,0,213,530,32,7,6.04,0.21,0.07,468.0,289.0,0.0,3.0,1.1,0.2,0.003,0.197,🎆 バースト型,49.6
2026-08-21,n214601fceec8,自己紹介を1枚図解にする「YAMLプロンプト」入門｜Gemini×画像生成AIで5分完成,246,0,245,900,38,0,4.22,-5.0,3.21,226.0,130.0,0.0,2.0,4.0,3.3,0.102,0.272,🎆 バースト型,49.5
2026-08-21,ne2ef933ffccb,ポスターの次は漫画ページ。プロンプトが複雑すぎて取説まで作ったログ｜画像生成AI｜生成AI｜AI活用｜PromptBuilder｜,96,-1,98,981,56,8,5.71,-0.59,0.29,260.0,285.0,20.0,1.0,43.1,1.3,0.035,0.154,📉 フェード型,48.7
2026-08-21,n5f594f849c4b,noteの「初速スキ」とバズはほんまに関係あるんか？|Note運営|データ分析|,160,0,161,482,27,4,5.6,-0.42,0.21,380.0,239.0,0.0,2.0,1.9,0.6,0.011,0.2,🎆 バースト型,48.6
2026-08-21,n53ddb87df48b,コピペでイチコロ。「アップスケールなめててごめん」イラストを実写化するプロンプト全公開,268,0,267,1121,20,2,1.78,-6.06,1.57,137.0,40.0,1.0,3.0,2.0,4.4,0.225,0.386,🎆 バースト型,48.2
2026-08-21,n51c3a89314e6,プレゼン作成の「苦行」、終わらせよ。社内AI × VS Code × Marpで“爆速パワポ”を作る,239,0,238,1037,35,0,3.38,-5.87,3.36,217.0,149.0,0.0,2.0,1.8,4.3,0.139,0.287,🎆 バースト型,48.0
2026-08-21,n825cd2765f6a,FUJI式YAMLに触発されて作った「インフォグラフィック設計プロンプト」,252,0,251,800,38,0,4.75,-1.56,0.29,374.0,187.0,0.0,2.0,6.6,1.4,0.026,0.253,🎆 バースト型,47.6
2026-08-21,n0c975488dac3,顔だけのリファレンスシートを作る｜実写→イラスト｜イラスト→実写｜AI活用｜創作｜,132,0,133,571,27,17,4.73,-0.13,2.21,364.0,220.0,0.0,3.0,2.0,2.0,0.038,0.214,🎆 バースト型,46.9
2026-08-21,nd0128aa9b647,【DB】47都道府県 ミニチュアイラスト 四国編,249,0,248,160,7,0,4.38,2.02,0.07,127.0,68.0,0.0,3.0,0.4,0.1,0.006,0.3,🎆 バースト型,46.7
2026-08-21,n23b9ce5c667c,【DB】47都道府県 ミニチュアイラスト 北海道・東北編,257,0,256,209,10,0,4.78,1.23,0.0,180.0,127.0,0.0,2.0,0.5,0.1,0.004,0.245,🎆 バースト型,46.6
2026-08-21,n905d9dd7b39e,【DB】47都道府県 ミニチュアイラスト 中部編,257,0,256,198,9,0,4.55,1.11,0.0,176.0,116.0,0.0,2.0,0.3,0.1,0.004,0.272,🎆 バースト型,46.5
2026-08-21,ne2bb6d38c4e3,Noteの閲覧数・スキ数を自動で収集する方法｜GitHub｜クリエイター支援｜データ分析｜Note運営｜,166,0,167,724,36,18,4.97,-0.7,1.21,460.0,330.0,0.0,2.0,3.6,1.6,0.024,0.18,🎆 バースト型,46.3
2026-08-21,n066fb6464129,「手書き・Excel管理はもう不要！」Google Colabで実現する究極の配当金自動管理ダッシュボード【Python】,392,113,278,585,11,2,1.88,1.09,0.57,,,,,,,,0.354,💤 眠り型,46.2
2026-08-21,n3df2abbd3e90,ChatGPT、ついに“制限解除”──AIが笑って返す時代の幕開け！？,309,30,278,1580,24,0,1.52,-0.05,0.36,,,,,,,,0.387,💤 眠り型,45.6
2026-08-21,na9944abbbdb7,気になるレシピ,2027,1748,278,6,0,0,0.0,-3.66,0.0,,,,,,,,0.607,❓ データ不足,45.4
2026-08-21,n07d869d6422e,アレニウスモデルについてまとめてみる｜故障モードと活性化エネルギーの読み解き方,391,112,278,1128,11,4,0.98,0.83,1.29,,,,,,,,0.445,🌙 スリーパー型,45.0
2026-08-21,n023ff6bdcf19,JSON構造プロンプトを“写真以外”に拡張する：電車／プロダクト／人物／風景／イラストまで横展開できる「共通フレーム」入門,259,0,258,287,12,0,4.18,0.89,0.0,199.0,69.0,1.0,3.0,1.0,0.3,0.011,0.257,🎆 バースト型,44.6
2026-08-21,n7aab328f7e4e,【DB】47都道府県 ミニチュアイラスト 関東編,257,0,256,197,8,0,4.06,1.64,0.07,167.0,81.0,0.0,3.0,0.5,0.1,0.004,0.279,🎆 バースト型,44.5
2026-08-21,n5f991f7606e9,【詳細版】Platformは、なぜ推しのアルゴリズムを公開したのか。,180,-1,182,439,20,2,4.56,0.47,0.0,328.0,128.0,0.0,3.0,0.5,0.1,0.002,0.203,🎆 バースト型,44.3
2026-08-21,na4abe86e6e5c,プロンプト教・構造派が拗らせるとこうなる｜生成AI｜プロンプト｜,137,-1,139,514,23,6,4.47,0.19,0.21,301.0,130.0,0.0,3.0,1.3,0.7,0.016,0.187,🎆 バースト型,44.0
2026-08-21,naece6ec6f759,自己紹介シートを作ろうぜ（インフォグラフィック一生成テンプレ）,246,0,245,529,23,7,4.35,-1.67,1.0,290.0,224.0,0.0,2.0,2.0,1.1,0.027,0.185,🎆 バースト型,43.9
2026-08-21,n1130818619a2,関東の鉄道株9社をぜんぶ比較してみた｜優待×配当×増配でどれがお得？,387,108,278,702,13,3,1.85,-0.97,2.57,,,,,,,,0.268,🌙 スリーパー型,43.4
2026-08-21,ne41b5368282d,"「初速は効く」はほんまに頑健なんか？ 4,166本で見直した話|Note運営|データ分析|",146,0,147,396,17,0,4.29,0.48,0.07,343.0,287.0,0.0,2.0,0.9,0.4,0.008,0.187,🎆 バースト型,42.9
2026-08-21,na1bf453f3ecc,noteの「例外」はなぜ起きるんか？｜初速の法則が効かない13%の正体｜Note運営｜データ分析｜,75,0,77,587,23,0,3.92,0.01,0.0,532.0,358.0,0.0,2.0,2.2,0.1,0.001,0.242,🎆 バースト型,42.6
2026-08-21,ndb86a66932ee,全記事PV/スキ/コメント＋投稿日を吸い上げてスプシに保存する方法（Colab運用ログ）,194,0,195,447,16,0,3.58,0.74,0.14,383.0,255.0,0.0,2.0,1.2,0.2,0.004,0.209,🎆 バースト型,40.0
2026-08-21,n769e79b493eb,テスト記事,125,0,126,254,8,3,3.15,0.0,0.0,254.0,254.0,0.0,1.0,0.0,0.0,0.0,,📉 フェード型,35.6
2026-08-21,n552525215162,This is US,2105,1930,176,2,0,0,0.0,0.0,0.0,,,,,,,,,❓ データ不足,32.3
2026-08-21,n6eea01852f1c,はたらくこと,2139,1964,176,7,0,0,0.0,0.0,0.0,,,,,,,,,❓ データ不足,32.3
2026-08-21,n2353e402ffd8,みんなが貪欲になっているときこそ恐怖心を抱き、みんなが恐怖心を抱いているとき…,2020,1845,176,12,0,0,0.0,0.0,0.0,,,,,,,,,❓ データ不足,32.3
2026-08-21,n22a0a83f48b5,スターバックス記事,2042,1867,176,13,0,0,0.0,0.0,0.0,,,,,,,,,❓ データ不足,32.3
2026-08-21,nbf6e73da049d,メモ,2016,1841,176,15,0,0,0.0,0.0,0.0,,,,,,,,,❓ データ不足,32.3
2026-08-21,ne92191b4a8c9,ナイキ エア ヴェイパーマックス 360,2164,1989,176,63,0,0,0.0,0.0,0.0,,,,,,,,,❓ データ不足,32.3
